"","gene","score_avg","rank_avg"
"669","ANGPTL1",-1.03111111111111,7429.11111111111
"670","ANGPTL2",-1.74555555555556,10163.7777777778
"671","ANGPTL3",-0.814,7110
"672","ANGPTL4",-2.192,12688.2
"673","ANGPTL5",-0.161666666666667,1917
"674","ANGPTL6",-0.944444444444444,8567
"675","ANGPTL7",-0.356666666666667,3997.66666666667
"676","ANHX",-0.373333333333333,3617.66666666667
"677","ANK1",-1.281,10087.1
"678","ANK2",-0.83,6865.66666666667
"679","ANK3",-1.826,12337.9
"680","ANKAR",-1.298,9962.3
"681","ANKDD1A",-1.001,8735
"682","ANKDD1B",-0.923333333333333,6435
"683","ANKEF1",-1.118,9142.5
"684","ANKFN1",-0.2675,2845.25
"685","ANKFY1",-0.777,6845.8
"686","ANKH",-0.971,8004.6
"687","ANKHD1",-0.764,6982
"688","ANKHD1.EIF4EBP3",-0.72,6354.77777777778
"689","ANKIB1",-1.045,8306.4
"690","ANKK1",-0.404285714285714,4744.14285714286
"691","ANKLE1",-0.823,7210.2
"692","ANKLE2",-1.104,8481
"693","ANKMY1",-1.012,8305.3
"694","ANKMY2",-1.427,10351.5
"695","ANKRA2",-1.052,7577
"696","ANKRD1",-0.287142857142857,3604.28571428571
"697","ANKRD10",-0.965,8217.8
"698","ANKRD11",-0.736,6167.6
"699","ANKRD12",-0.789,6901.8
"700","ANKRD13A",-2.162,13565.3
"701","ANKRD13B",-0.39,3931.125
"702","ANKRD13C",-1.214,8922.5
"703","ANKRD13D",-1.566,11107.2
"704","ANKRD16",-0.999,8335.3
"705","ANKRD17",-0.834,7162.4
"706","ANKRD18A",-0.881,6925.9
"707","ANKRD18B",-0.34625,3707.125
"708","ANKRD2",-0.114285714285714,1727.71428571429
"709","ANKRD20A1",-0.644285714285714,6955.14285714286
"710","ANKRD20A2",-0.478571428571429,4358.42857142857
"711","ANKRD20A3",-0.578571428571429,5598.28571428571
"712","ANKRD20A4",-0.786,6420.5
"713","ANKRD22",-2.923,14592.2
"714","ANKRD23",-0.552,4891.7
"715","ANKRD24",-0.218571428571429,2627.57142857143
"716","ANKRD26",-0.923,8055.7
"717","ANKRD27",-1.379,10078
"718","ANKRD28",-3.192,14535.7
"719","ANKRD29",-1.075,8672.4
"720","ANKRD30A",-0.686666666666667,4393.33333333333
"721","ANKRD30B",-0.254444444444444,2740.88888888889
"722","ANKRD30BL",-0.512857142857143,5374.57142857143
"723","ANKRD31",-0.701,6468.4
"724","ANKRD33",-0.228333333333333,2733.5
"725","ANKRD33B",-1.759,10721.4
"726","ANKRD34A",-0.677,6159.7
"727","ANKRD34B",-0.27,3577.57142857143
"728","ANKRD34C",-0.308,3172
"729","ANKRD35",-0.507,4590.2
"730","ANKRD36",-1.267,8149.4
"731","ANKRD36B",-0.92,7569.6
"732","ANKRD36C",-0.62,6267.33333333333
"733","ANKRD37",-2.037,12995.8
"734","ANKRD39",-0.605,5490.1
"735","ANKRD40",-0.95,7795
"736","ANKRD42",-1.176,9963.5
"737","ANKRD44",-1.035,9007.7
"738","ANKRD45",-1.01571428571429,5191
"739","ANKRD46",-1.166,9884.1
"740","ANKRD49",-1.051,8819
"741","ANKRD50",-1.434,11153.1
"742","ANKRD52",-1.282,9535.4
"743","ANKRD53",-1.01444444444444,7153.77777777778
"744","ANKRD54",-0.909,7484.1
"745","ANKRD55",-3.029,14787.7
"746","ANKRD6",-1.014,8519.4
"747","ANKRD60",-0.383333333333333,4299.66666666667
"748","ANKRD61",-0.371666666666667,3871
"749","ANKRD62",-0.346666666666667,3460
"750","ANKRD63",-0.186666666666667,1990.66666666667
"751","ANKRD65",-1.32111111111111,10172.6666666667
"752","ANKRD66",-0.616666666666667,4785
"753","ANKRD7",-0.248571428571429,3289.14285714286
"754","ANKRD9",-1.199,9613.3
"755","ANKS1A",-1.304,10455.8
"756","ANKS1B",-0.832,5480.2
"757","ANKS3",-1.056,8429.4
"758","ANKS4B",-0.27875,3333.625
"759","ANKS6",-0.719,6618.5
"760","ANKUB1",-0.33625,3647.875
"761","ANKZF1",-0.736,6701.1
"762","ANLN",-1.074,8523
"763","ANO1",-0.778888888888889,6057.11111111111
"764","ANO10",-1.702,12273.6
"765","ANO2",-0.847777777777778,6619.33333333333
"766","ANO3",-0.334285714285714,3221.85714285714
"767","ANO4",-0.251428571428571,3111.42857142857
"768","ANO5",-0.4,4072.44444444444
"769","ANO6",-1.164,9628.9
"770","ANO7",-0.365555555555556,3412.33333333333
"771","ANO8",-0.546666666666667,4784.55555555556
"772","ANO9",-1.017,7843.8
"773","ANP32A",-0.778,5725.3
"774","ANP32B",-0.588,4945.1
"775","ANP32D",-0.035,779.666666666667
"776","ANP32E",-0.566,5035.8
"777","ANPEP",-4.419,15578.5
"778","ANTXR1",-0.679,6054.2
"779","ANTXR2",-2.398,13828.3
"780","ANTXRL",-0.42,3880.25
"781","ANXA1",-4.011,15184.7
"782","ANXA10",-0.23,2555.5
"783","ANXA11",-0.646,5698.4
"784","ANXA13",-0.52125,5397.5
"785","ANXA2",-2.397,14059.4
"786","ANXA2R",-1.658,12055.1
"787","ANXA3",-1.85,11012
"788","ANXA4",-2.085,13484.8
"789","ANXA5",-1.86,12721.6
"790","ANXA6",-0.712,6349.1
"791","ANXA7",-1.166,9223
"792","ANXA8",-0.184285714285714,2211.14285714286
"793","ANXA8L1",-0.485,4809.75
"794","ANXA9",-0.57125,5487
"795","AOAH",-4.312,15520.7
"796","AOC1",-2.36142857142857,11959.5714285714
"797","AOC2",-0.348571428571429,3974.28571428571
"798","AOC3",-1.42777777777778,9651.66666666667
"799","AOX1",-0.526666666666667,4220.22222222222
"800","AP000275.65",-0.3375,2945.25
"801","AP000295.9",-1.055,7316.5
"802","AP000304.12",-0.85,5862
"803","AP000350.10",-1.23666666666667,7521.33333333333
"804","AP000721.4",-0.76,6561.33333333333
"805","AP003419.11",-1.545,12086
"806","AP1AR",-1.454,10740.4
"807","AP1B1",-1.871,12771.9
"808","AP1G1",-0.53,4875.7
"809","AP1G2",-0.78,6763.3
"810","AP1M1",-0.75,6612.1
"811","AP1M2",-0.729,5724.3
"812","AP1S1",-0.617,5641.4
"813","AP1S2",-2.442,13956.1
"814","AP1S3",-2.055,12978.4
"815","AP2A1",-0.919,7429.6
"816","AP2A2",-1.444,10097
"817","AP2B1",-0.648,5481.1
"818","AP2M1",-0.65,5870.3
"819","AP2S1",-1.723,12118.3
"820","AP3B1",-1.207,10035.1
"821","AP3B2",-0.415714285714286,4268.57142857143
"822","AP3D1",-1.152,8551
"823","AP3M1",-0.529,4754.9
"824","AP3M2",-1.595,11591.5
"825","AP3S1",-1.1,9212.4
"826","AP3S2",-1.249,9861.3
"827","AP4B1",-1.075,8650.4
"828","AP4E1",-1.202,9623.9
"829","AP4M1",-1.113,9463.6
"830","AP4S1",-1.191,9759.4
"831","AP5B1",-1.066,8850.6
"832","AP5M1",-0.749,6415.5
"833","AP5S1",-0.808,6819.6
"834","AP5Z1",-0.884,7639.3
"835","APAF1",-1.099,8755.1
"836","APBA1",-0.604,5561.9
"837","APBA2",-2.975,14683.6
"838","APBA3",-0.716,6393.7
"839","APBB1",-1.2,9826.2
"840","APBB1IP",-0.739,6173.2
"841","APBB2",-1.521,10392.2
"842","APBB3",-1.347,10645.4
"843","APC",-0.784,7107.9
"844","APC2",-0.26375,3089.75
"845","APCDD1",-0.82,6845.1
"846","APCDD1L",-0.361428571428571,3969.71428571429
"847","APCS",-1.745,11334.25
"848","APEH",-0.691,6142.1
"849","APELA",-0.293333333333333,3506.33333333333
"850","APEX1",-1.43,11142.4
"851","APEX2",-0.861111111111111,7425.88888888889
"852","APH1A",-1.304,10326.8
"853","APH1B",-1.535,11112.5
"854","API5",-0.533,4957.6
"855","APIP",-1.478,10318
"856","APITD1.CORT",-0.303333333333333,3305.66666666667
"857","APLF",-0.774,7076
"858","APLN",-0.825714285714286,6320.85714285714
"859","APLNR",-2.75666666666667,11144.7777777778
"860","APLP1",-0.71,5604.9
"861","APLP2",-2.662,14407.9
"862","APMAP",-1.821,12729.3
"863","APOA1",-1.833,9121.9
"864","APOA2",-2.01285714285714,7248.85714285714
"865","APOA4",-0.1,1384.66666666667
"866","APOA5",-0.9475,6977
"867","APOB",-0.88375,5136.5
"868","APOBEC1",-0.13,1262.66666666667
"869","APOBEC2",-1.035,9160
"870","APOBEC3A",-4.326,15204.1
"871","APOBEC3B",-1.32777777777778,9797.11111111111
"872","APOBEC3C",-0.373,3749.8
"873","APOBEC3D",-0.56,5380.5
"874","APOBEC3F",-0.829,7229.9
"875","APOBEC3G",-1.528,11812
"876","APOBEC3H",-1.137,9349.6
"877","APOBEC4",-0.206666666666667,2750
"878","APOBR",-2.454,13871.7
"879","APOC1",-5.839,15852.3
"880","APOC2",-3.19111111111111,14739.6666666667
"881","APOC3",-1.75666666666667,6801.66666666667
"882","APOC4",-1.055,7934.33333333333
"883","APOC4.APOC2",-1.64166666666667,7234.5
"884","APOD",-3.33555555555556,14881.8888888889
"885","APOE",-6.259,15872.6
"886","APOF",-0.818571428571429,6922.14285714286
"887","APOH",-2.17666666666667,7455.16666666667
"888","APOL1",-1.592,11235.3
"889","APOL2",-1.015,8585.2
"890","APOL3",-1.083,8865.2
"891","APOL4",-2.089,12688.6
"892","APOL5",-0.245,3210.75
"893","APOL6",-0.614,5551.5
"894","APOLD1",-1.772,10865.8
"895","APOM",-1.394,10595.5
"896","APOO",-0.848888888888889,7217.11111111111
"897","APOOL",-0.963333333333333,8253.22222222222
"898","APOPT1",-1.04,7939.44444444444
"899","APP",-3.764,14987.6
"900","APPBP2",-0.788,7048
"901","APPL1",-1.895,12885.1
"902","APPL2",-1.101,9373
"903","APRT",-0.595,5328.6
"904","APTX",-1.13,8420.8
"905","AQP1",-4.86222222222222,14590.3333333333
"906","AQP10",-1.00428571428571,8267.57142857143
"907","AQP11",-0.525555555555556,5476.11111111111
"908","AQP12A",-0.516666666666667,4357.66666666667
"909","AQP12B",-0.683333333333333,5882
"910","AQP2",-0.651666666666667,5584.83333333333
"911","AQP3",-2.521,14121.5
"912","AQP4",-0.152,2109.2
"913","AQP5",-0.131428571428571,1584.57142857143
"914","AQP6",-0.754285714285714,5736.57142857143
"915","AQP7",-0.647777777777778,5473.66666666667
"916","AQP8",-0.958888888888889,7024.33333333333
"917","AQP9",-3.994,15225.3
"918","AQR",-1.148,8948.8
"919","AR",-0.721111111111111,6034
"920","ARAF",-0.693,6250.2
"921","ARAP1",-1.468,11079.3
"922","ARAP2",-1.328,10525.7
"923","ARAP3",-1.694,10720.9
"924","ARC",-0.821,6815.8
"925","ARCN1",-1.32,9788.9
"926","AREG",-5.179,15740.7
"927","AREL1",-0.78375,6563
"928","ARF1",-0.519,5046.1
"929","ARF3",-1.075,9395.4
"930","ARF4",-1.611,11239.8
"931","ARF5",-0.543333333333333,5513.44444444444
"932","ARF6",-0.406,3936.3
"933","ARFGAP1",-1.309,9114.6
"934","ARFGAP2",-0.463,4168.9
"935","ARFGAP3",-1.648,11665.2
"936","ARFGEF1",-0.959,8475.3
"937","ARFGEF2",-1.151,9376.9
"938","ARFIP1",-1.13,9072.9
"939","ARFIP2",-0.855,7484.4
"940","ARFRP1",-0.599,5294.6
"941","ARG1",-1.73875,10325.125
"942","ARG2",-1.02222222222222,8447.66666666667
"943","ARGFX",-0.49,5196.25
"944","ARGLU1",-0.872,7322.1
"945","ARHGAP1",-0.806,6747.3
"946","ARHGAP10",-2.236,12892.3
"947","ARHGAP11A",-0.756,6016.1
"948","ARHGAP11B",-0.983,8417.1
"949","ARHGAP12",-1.355,10669.2
"950","ARHGAP15",-0.936,8080.8
"951","ARHGAP17",-1.539,11509.6
"952","ARHGAP18",-2.155,13220.3
"953","ARHGAP19",-1.065,8425.2
"954","ARHGAP19.SLIT1",-0.58,5040.57142857143
"955","ARHGAP20",-0.808888888888889,7161.66666666667
"956","ARHGAP21",-1.488,11209.2
"957","ARHGAP22",-2.344,13349.5
"958","ARHGAP23",-1.33444444444444,9838.55555555555
"959","ARHGAP24",-4.341,15534.4
"960","ARHGAP25",-1.053,8570.8
"961","ARHGAP26",-2.053,12801.8
"962","ARHGAP27",-1.123,9125
"963","ARHGAP28",-0.532222222222222,4939.55555555556
"964","ARHGAP29",-2.732,13172.3
"965","ARHGAP30",-0.47,4449.8
"966","ARHGAP31",-2.245,13343
"967","ARHGAP32",-1.024,8603.7
"968","ARHGAP33",-0.787,6543.5
"969","ARHGAP35",-1.303,9866.8
"970","ARHGAP36",-0.16,1310.2
"971","ARHGAP39",-0.283333333333333,2893
"972","ARHGAP4",-0.774,6562.3
"973","ARHGAP40",-0.182857142857143,1926
"974","ARHGAP42",-0.71,6194
"975","ARHGAP44",-0.732,6735.7
"976","ARHGAP5",-2.025,12665.9
"977","ARHGAP6",-1.445,9740.9
"978","ARHGAP8",-1.22,8876.8
"979","ARHGAP9",-0.617,5860.4
"980","ARHGDIA",-0.929,7628
"981","ARHGDIB",-0.531,4953.6
"982","ARHGDIG",-0.074,1076.4
"983","ARHGEF1",-0.668,6065.1
"984","ARHGEF10",-1.498,11010.9
"985","ARHGEF10L",-2.009,12919.3
"986","ARHGEF11",-1.281,9561.4
"987","ARHGEF12",-0.913,8376.9
"988","ARHGEF15",-1.62777777777778,10223.8888888889
"989","ARHGEF16",-0.514444444444444,4898.55555555556
"990","ARHGEF17",-0.777777777777778,7103.88888888889
"991","ARHGEF18",-1.05625,8622.125
"992","ARHGEF19",-1.026,8665.1
"993","ARHGEF2",-1.124,8847.2
"994","ARHGEF25",-0.21625,2541.625
"995","ARHGEF26",-0.968,8099.5
"996","ARHGEF28",-0.753333333333333,6836.44444444444
"997","ARHGEF3",-1.202,9826.8
"998","ARHGEF33",-0.217142857142857,3007.57142857143
"999","ARHGEF35",-0.502222222222222,5153.44444444444
"1000","ARHGEF37",-0.806,7106.8
"1001","ARHGEF38",-0.89875,6751.25
"1002","ARHGEF39",-0.833,7420.2
"1003","ARHGEF4",-0.431111111111111,4386.88888888889
"1004","ARHGEF40",-2.415,13860
"1005","ARHGEF5",-0.86,6686.6
"1006","ARHGEF6",-1.47,10727.7
"1007","ARHGEF7",-1.019,8663.5
"1008","ARHGEF9",-1.354,8341.5
"1009","ARID1A",-0.656,5712.6
"1010","ARID1B",-1.188,9876.6
"1011","ARID2",-0.859,7689.6
"1012","ARID3A",-1.547,10587.5
"1013","ARID3B",-1.381,8400
"1014","ARID3C",-0.153333333333333,1891.66666666667
"1015","ARID4A",-0.773,6669.4
"1016","ARID4B",-0.513,4409.2
"1017","ARID5A",-0.734,6506.3
"1018","ARID5B",-1.264,9411.8
"1019","ARIH1",-0.751,6872.6
"1020","ARIH2",-0.639,5525.8
"1021","ARIH2OS",-0.969,8530.4
"1022","ARL1",-1.274,9584.6
"1023","ARL10",-1.082,8659.3
"1024","ARL11",-2.305,13775.3
"1025","ARL13A",-0.2425,2590.5
"1026","ARL13B",-1.076,8899.2
"1027","ARL14",-0.79,6562.55555555556
"1028","ARL14EP",-1.416,11163.7
"1029","ARL15",-1.51,10048.5
"1030","ARL16",-0.854,7553.9
"1031","ARL17A",-1.26444444444444,9230.77777777778
"1032","ARL17B",-1.43625,8728.125
"1033","ARL2",-1.52666666666667,10827.8888888889
"1034","ARL2.SNX15",-0.68,6468
"1035","ARL2BP",-0.975,8368.2
"1036","ARL3",-0.966,8303.1
"1037","ARL4A",-1.911,12580.5
"1038","ARL4C",-1.113,9701
"1039","ARL4D",-2.576,14362.4
"1040","ARL5A",-1.265,10455
"1041","ARL5B",-1.974,12280.4
"1042","ARL5C",-0.7675,6564.5
"1043","ARL6",-0.832,7338.7
"1044","ARL6IP1",-0.3,3557.8
"1045","ARL6IP4",-0.801,7019.2
"1046","ARL6IP5",-0.363,3447.4
"1047","ARL6IP6",-0.31,3080.2
"1048","ARL8A",-1.187,9311.6
"1049","ARL8B",-1.52,11507
"1050","ARL9",-0.224444444444444,2813.11111111111
"1051","ARMC1",-0.672,5803.1
"1052","ARMC10",-1.30777777777778,9773.11111111111
"1053","ARMC12",-0.838571428571429,8188.85714285714
"1054","ARMC2",-0.887,7568.5
"1055","ARMC3",-0.285,2867.25
"1056","ARMC4",-0.205714285714286,2853.57142857143
"1057","ARMC5",-1.364,10453.3
"1058","ARMC6",-0.838,7258.9
"1059","ARMC7",-0.978,7646.9
"1060","ARMC8",-0.593,5192.5
"1061","ARMC9",-0.959,8154.2
"1062","ARMCX1",-1.713,12570.9
"1063","ARMCX2",-1.782,12307.3
"1064","ARMCX3",-1.659,11384.9
"1065","ARMCX4",-1.033,7626
"1066","ARMCX5",-1.305,9787.5
"1067","ARMCX6",-0.77,6645.9
"1068","ARMS2",-0.108333333333333,1829.83333333333
"1069","ARNT",-0.659,5685.2
"1070","ARNT2",-0.91,7727.55555555556
"1071","ARNTL",-0.519,5069.1
"1072","ARNTL2",-1.696,11480.2
"1073","ARPC1A",-1.189,9472.9
"1074","ARPC1B",-0.711,6528.4
"1075","ARPC2",-0.618,6017.7
"1076","ARPC3",-0.972,8672
"1077","ARPC4",-0.755,6694
"1078","ARPC4.TTLL3",-0.701666666666667,5797.16666666667
"1079","ARPC5",-1.289,9798.8
"1080","ARPC5L",-0.804,7349.9
"1081","ARPIN",-1.78142857142857,11924
"1082","ARPP19",-0.348,3934.1
"1083","ARPP21",-0.368333333333333,4557.33333333333
"1084","ARR3",-0.445,4309.25
"1085","ARRB1",-1.812,12741.6
"1086","ARRB2",-2.346,13875.6
"1087","ARRDC1",-0.993,8009.8
"1088","ARRDC2",-2.066,13317.9
"1089","ARRDC3",-1.222,9943.7
"1090","ARRDC4",-1.621,11200.8
"1091","ARRDC5",-1.415,10192.4
"1092","ARSA",-2.458,12640.7
"1093","ARSB",-1.407,10781.7
"1094","ARSD",-1.745,12239.5
"1095","ARSE",-0.711111111111111,5296.66666666667
"1096","ARSF",-0.224,2906.2
"1097","ARSG",-1.464,11334.6
"1098","ARSH",-0.122,1664
"1099","ARSI",-0.28,3419.57142857143
"1100","ARSJ",-0.551111111111111,4788.66666666667
"1101","ARSK",-1.503,11006.3
"1102","ART1",-0.3,2881
"1103","ART3",-0.41875,4328.375
"1104","ART4",-0.975,7946.75
"1105","ART5",-0.4625,4391.375
"1106","ARTN",-0.225714285714286,2207.28571428571
"1107","ARV1",-1.038,8523.4
"1108","ARVCF",-0.69,6046.33333333333
"1109","ARX",-0.231428571428571,3105.42857142857
"1110","AS3MT",-0.665,6445.83333333333
"1111","ASAH1",-3.491,15162.9
"1112","ASAH2",-0.365,3722.375
"1113","ASAH2B",-0.844,6832.3
"1114","ASAP1",-2.61,14532.8
"1115","ASAP2",-1.302,9487.3
"1116","ASAP3",-0.942222222222222,7808.88888888889
"1117","ASB1",-0.593,5423.9
"1118","ASB10",-0.106666666666667,1568.33333333333
"1119","ASB11",-0.275714285714286,3738.42857142857
"1120","ASB12",-0.66,6328.83333333333
"1121","ASB13",-1.417,10086.3
"1122","ASB14",-0.54,5230.28571428571
"1123","ASB15",-0.362857142857143,4057.14285714286
"1124","ASB16",-0.411111111111111,3829.66666666667
"1125","ASB17",-0.126666666666667,1274
"1126","ASB18",-0.175,1780.75
"1127","ASB2",-0.888,6634.5
"1128","ASB4",-0.43375,4582.75
"1129","ASB5",-0.472,4393
"1130","ASB6",-0.805,6427
"1131","ASB7",-0.987,7566.7
"1132","ASB8",-0.934,7975.7
"1133","ASB9",-1.239,9256.9
"1134","ASCC1",-0.641,5017.6
"1135","ASCC2",-0.699,5983.7
"1136","ASCC3",-0.692,6019.6
"1137","ASCL1",-0.645,6430
"1138","ASCL2",-1.443,9484.4
"1139","ASCL3",-0.2875,2827.25
"1140","ASCL4",-0.167142857142857,2270
"1141","ASCL5",-0.12,1654.16666666667
"1142","ASF1A",-0.799,6829.3
"1143","ASF1B",-1.279,8845.7
"1144","ASGR1",-2.289,12842.3
"1145","ASGR2",-1.993,12770.8
"1146","ASH1L",-0.865,7334.5
"1147","ASH2L",-0.977,8317.3
"1148","ASIC1",-0.567777777777778,4168.66666666667
"1149","ASIC2",-0.118571428571429,1746.57142857143
"1150","ASIC3",-0.936666666666667,8240.44444444445
"1151","ASIC4",-0.625555555555556,5460.77777777778
"1152","ASIC5",-0.1875,2241.25
"1153","ASIP",-0.478571428571429,5407.57142857143
"1154","ASL",-1.184,9578.2
"1155","ASNA1",-0.724,5391
"1156","ASNS",-1.324,10744
"1157","ASNSD1",-0.851,7028
"1158","ASPA",-0.34,3864.875
"1159","ASPDH",-0.504,4910
"1160","ASPG",-0.19,1906.85714285714
"1161","ASPH",-2.659,13818.6
"1162","ASPHD1",-0.438888888888889,4232.11111111111
"1163","ASPHD2",-0.889,7704.8
"1164","ASPM",-1.21,8927.7
"1165","ASPN",-0.76,6710
"1166","ASPRV1",-0.81,7006.25
"1167","ASPSCR1",-0.731,6196.6
"1168","ASRGL1",-2.822,14374.4
"1169","ASS1",-2.482,12940.9
"1170","ASTE1",-0.779,7098.9
"1171","ASTL",-1.355,7855
"1172","ASTN1",-0.147142857142857,1761.14285714286
"1173","ASTN2",-0.835,6738.8
"1174","ASXL1",-0.758,6160.9
"1175","ASXL2",-0.498,4447
"1176","ASXL3",-0.61125,4793.875
"1177","ASZ1",-0.308333333333333,3720.33333333333
"1178","ATAD1",-0.697777777777778,5818.55555555556
"1179","ATAD2",-1.247,8558.7
"1180","ATAD2B",-1.363,10088
"1181","ATAD3A",-1.01444444444444,8188.55555555556
"1182","ATAD3B",-1.03,8263.11111111111
"1183","ATAD3C",-0.924,7735.9
"1184","ATAD5",-1.367,8235
"1185","ATAT1",-1.254,10205.9
"1186","ATCAY",-0.464285714285714,5310.85714285714
"1187","ATE1",-1.024,8620.8
"1188","ATF1",-0.915,6836.5
"1189","ATF2",-1.145,7000.4
"1190","ATF3",-3.438,15027.1
"1191","ATF4",-1.714,11386.4
"1192","ATF5",-2.8,14273.5
"1193","ATF6",-1.239,10227.1
"1194","ATF6B",-0.935,7926
"1195","ATF7",-1.103,7690.3
"1196","ATF7IP",-1.136,9449.9
"1197","ATF7IP2",-1.386,10703.7
"1198","ATG10",-0.956,7784.4
"1199","ATG101",-0.918571428571429,7728.57142857143
"1200","ATG12",-0.805,6431.9
"1201","ATG13",-0.694,6019.2
"1202","ATG14",-1.004,8870.5
"1203","ATG16L1",-0.861,7618
"1204","ATG16L2",-2.031,13050.3
"1205","ATG2A",-1.256,8782.9
"1206","ATG2B",-0.918,7904.3
"1207","ATG3",-1.772,12339.9
"1208","ATG4A",-1.211,9449.9
"1209","ATG4B",-0.786,6817.1
"1210","ATG4C",-1.375,11156.5
"1211","ATG4D",-1.264,10180.2
"1212","ATG5",-0.61,5136.8
"1213","ATG7",-1.353,10878.6
"1214","ATG9A",-0.834,7626.4
"1215","ATG9B",-0.995,8569
"1216","ATIC",-0.836666666666667,6884.55555555556
"1217","ATL1",-1.336,10337.9
"1218","ATL2",-1.13,9491.3
"1219","ATL3",-0.938,8393.1
"1220","ATM",-1.596,11816.2
"1221","ATMIN",-0.943,7555.7
"1222","ATN1",-1.344,10412.5
"1223","ATOH1",-0.08,955
"1224","ATOH7",-0.072,1191
"1225","ATOH8",-1.17555555555556,8224.33333333333
"1226","ATOX1",-2.534,14122
"1227","ATP10A",-1.475,11044.1
"1228","ATP10B",-0.423333333333333,3998.11111111111
"1229","ATP10D",-1.79,12336.4444444444
"1230","ATP11A",-1.298,10696.8
"1231","ATP11B",-0.814,7219.3
"1232","ATP11C",-1.813,12343.8
"1233","ATP12A",-0.824285714285714,5579.42857142857
"1234","ATP13A1",-1.151,9472.2
"1235","ATP13A2",-0.823,7374
"1236","ATP13A3",-1.669,11169
"1237","ATP13A4",-0.60125,5613.625
"1238","ATP13A5",-0.194285714285714,1724.85714285714
"1239","ATP1A1",-1.315,10690.6
"1240","ATP1A2",-0.478888888888889,4329.66666666667
"1241","ATP1A3",-1.02444444444444,8693.55555555555
"1242","ATP1A4",-1.03,7671.33333333333
"1243","ATP1B1",-2.386,13886.8
"1244","ATP1B2",-0.749,5827.4
"1245","ATP1B3",-1.784,12022.7
"1246","ATP1B4",-0.281666666666667,3492.16666666667
"1247","ATP2A1",-0.517142857142857,5610.14285714286
"1248","ATP2A2",-1.15,9616.9
"1249","ATP2A3",-1.255,9748.9
"1250","ATP2B1",-2.107,13598
"1251","ATP2B2",-0.575714285714286,4872.42857142857
"1252","ATP2B3",-0.485,3440.33333333333
"1253","ATP2B4",-0.617,5542.9
"1254","ATP2C1",-0.943,7904.5
"1255","ATP2C2",-0.513333333333333,4522.77777777778
"1256","ATP4A",-0.0825,1263.25
"1257","ATP4B",-0.318,2994.6
"1258","ATP5A1",-0.667777777777778,5874.22222222222
"1259","ATP5B",-0.403333333333333,3902.33333333333
"1260","ATP5C1",-0.628888888888889,4962.22222222222
"1261","ATP5D",-1.05555555555556,7287.44444444444
"1262","ATP5E",-0.816666666666667,6393.22222222222
"1263","ATP5EP2",-0.665555555555556,6210.77777777778
"1264","ATP5F1",-0.763333333333333,6931.77777777778
"1265","ATP5G1",-1.13888888888889,9017.11111111111
"1266","ATP5G2",-0.537777777777778,4688.11111111111
"1267","ATP5G3",-0.701111111111111,6209.33333333333
"1268","ATP5H",-0.98,7940.44444444444
"1269","ATP5I",-0.884444444444445,7671.22222222222
"1270","ATP5J",-0.912222222222222,7954.88888888889
"1271","ATP5J2",-0.874444444444444,6868.33333333333
"1272","ATP5J2.PTCD1",-0.343333333333333,3097.5
"1273","ATP5L",-0.606666666666667,5366.11111111111
"1274","ATP5L2",-0.953333333333333,8694.77777777778
"1275","ATP5O",-0.921111111111111,7413.22222222222
"1276","ATP5S",-1.27,10089.2222222222
"1277","ATP5SL",-0.60125,5141.5
"1278","ATP6AP1",-1.628,11914.1
"1279","ATP6AP1L",-0.741,6826.9
"1280","ATP6AP2",-1.11,9187.9
"1281","ATP6V0A1",-2.305,14088.9
"1282","ATP6V0A2",-1.776,11970.1
"1283","ATP6V0A4",-0.775714285714286,6302.14285714286
"1284","ATP6V0B",-1.844,12942.7
"1285","ATP6V0C",-0.891111111111111,7711
"1286","ATP6V0D1",-1.638,12153.2
"1287","ATP6V0D2",-0.793,6067.6
"1288","ATP6V0E1",-0.742,6728.4
"1289","ATP6V0E2",-0.426,4473
"1290","ATP6V1A",-1.443,11159
"1291","ATP6V1B1",-0.3925,3702
"1292","ATP6V1B2",-2.133,13355.9
"1293","ATP6V1C1",-1.358,10408.6
"1294","ATP6V1C2",-0.876,6483.9
"1295","ATP6V1D",-0.829,7218.5
"1296","ATP6V1E1",-0.542,4731.3
"1297","ATP6V1E2",-1.021,8905.2
"1298","ATP6V1F",-1.781,12749.7
"1299","ATP6V1G1",-1.064,9197
"1300","ATP6V1G2",-0.955,8456.75
"1301","ATP6V1G2.DDX39B",-0.5075,4719
"1302","ATP6V1G3",-1.13285714285714,5988
