"","min_2","max_other","target_score","gene","rank"
"ERVFRD.1",0,0.01,-0.01,"ERVFRD.1",505
"SLC17A4",0,0.01,-0.01,"SLC17A4",506
"TRIM10",0,0.01,-0.01,"TRIM10",507
"TRIM15",0,0.01,-0.01,"TRIM15",508
"PSORS1C2",0,0.01,-0.01,"PSORS1C2",509
"IP6K3",0,0.01,-0.01,"IP6K3",510
"C6orf222",0,0.01,-0.01,"C6orf222",511
"NCR2",0,0.01,-0.01,"NCR2",512
"CYP39A1",0,0.01,-0.01,"CYP39A1",513
"HCRTR2",0,0.01,-0.01,"HCRTR2",514
"MRAP2",0,0.01,-0.01,"MRAP2",515
"VIP",0,0.01,-0.01,"VIP",516
"GRID2IP",0,0.01,-0.01,"GRID2IP",517
"SP8",0,0.01,-0.01,"SP8",518
"HOXA11",0,0.01,-0.01,"HOXA11",519
"PKD1L1",0,0.01,-0.01,"PKD1L1",520
"SRRM3",0,0.01,-0.01,"SRRM3",521
"TMEM130",0,0.01,-0.01,"TMEM130",522
"NYAP1",0,0.01,-0.01,"NYAP1",523
"FAM71F1",0,0.01,-0.01,"FAM71F1",524
"AKR1B15",0,0.01,-0.01,"AKR1B15",525
"C7orf34",0,0.01,-0.01,"C7orf34",526
"GYG2",0,0.01,-0.01,"GYG2",527
"FAM9B",0,0.01,-0.01,"FAM9B",528
"ZNF157",0,0.01,-0.01,"ZNF157",529
"GLOD5",0,0.01,-0.01,"GLOD5",530
"SLC7A3",0,0.01,-0.01,"SLC7A3",531
"ZCCHC5",0,0.01,-0.01,"ZCCHC5",532
"PABPC5",0,0.01,-0.01,"PABPC5",533
"RIPPLY1",0,0.01,-0.01,"RIPPLY1",534
"HS6ST2",0,0.01,-0.01,"HS6ST2",535
"HSFX1",0,0.01,-0.01,"HSFX1",536
"H2AFB3",0,0.01,-0.01,"H2AFB3",537
"PHYHIP",0,0.01,-0.01,"PHYHIP",538
"RP1",0,0.01,-0.01,"RP1",539
"ACER2",0,0.01,-0.01,"ACER2",540
"IFNA2",0,0.01,-0.01,"IFNA2",541
"FAM189A2",0,0.01,-0.01,"FAM189A2",542
"LMX1B",0,0.01,-0.01,"LMX1B",543
"LRP4",0,0.01,-0.01,"LRP4",544
"OR10W1",0,0.01,-0.01,"OR10W1",545
"FGF19",0,0.01,-0.01,"FGF19",546
"NDUFC2.KCTD14",0,0.01,-0.01,"NDUFC2.KCTD14",547
"VSTM5",0,0.01,-0.01,"VSTM5",548
"GPR83",0,0.01,-0.01,"GPR83",549
"ELMOD1",0,0.01,-0.01,"ELMOD1",550
"C11orf52",0,0.01,-0.01,"C11orf52",551
"NXPE4",0,0.01,-0.01,"NXPE4",552
"FOXR1",0,0.01,-0.01,"FOXR1",553
"MALRD1",0,0.01,-0.01,"MALRD1",554
"GPRIN2",0,0.01,-0.01,"GPRIN2",555
"ANXA8",0,0.01,-0.01,"ANXA8",556
"MBL2",0,0.01,-0.01,"MBL2",557
"C10orf99",0,0.01,-0.01,"C10orf99",558
"LIPJ",0,0.01,-0.01,"LIPJ",559
"RP11.977G19.10",0,0.01,-0.01,"RP11.977G19.10",560
"C1QTNF9B",0,0.01,-0.01,"C1QTNF9B",561
"SOHLH2",0,0.01,-0.01,"SOHLH2",562
"FREM2",0,0.01,-0.01,"FREM2",563
"FAM216B",0,0.01,-0.01,"FAM216B",564
"SERPINE3",0,0.01,-0.01,"SERPINE3",565
"SCEL",0,0.01,-0.01,"SCEL",566
"METTL21C",0,0.01,-0.01,"METTL21C",567
"PROZ",0,0.01,-0.01,"PROZ",568
"TOMM20L",0,0.01,-0.01,"TOMM20L",569
"PRIMA1",0,0.01,-0.01,"PRIMA1",570
"AK7",0,0.01,-0.01,"AK7",571
"ASPG",0,0.01,-0.01,"ASPG",572
"GABRG3",0,0.01,-0.01,"GABRG3",573
"FAM189A1",0,0.01,-0.01,"FAM189A1",574
"JMJD7",0,0.01,-0.01,"JMJD7",575
"RP11.96O20.4",0,0.01,-0.01,"RP11.96O20.4",576
"CTXN2",0,0.01,-0.01,"CTXN2",577
"C15orf59",0,0.01,-0.01,"C15orf59",578
"PLIN1",0,0.01,-0.01,"PLIN1",579
"CERS3",0,0.01,-0.01,"CERS3",580
"HS3ST6",0,0.01,-0.01,"HS3ST6",581
"LA16c.380H5.3",0,0.01,-0.01,"LA16c.380H5.3",582
"CLDN6",0,0.01,-0.01,"CLDN6",583
"SEC14L5",0,0.01,-0.01,"SEC14L5",584
"PLA2G10",0,0.01,-0.01,"PLA2G10",585
"CES5A",0,0.01,-0.01,"CES5A",586
"RP11.5A19.5",0,0.01,-0.01,"RP11.5A19.5",587
"CHST4",0,0.01,-0.01,"CHST4",588
"HS3ST3A1",0,0.01,-0.01,"HS3ST3A1",589
"FOXN1",0,0.01,-0.01,"FOXN1",590
"TBC1D3C",0,0.01,-0.01,"TBC1D3C",591
"ANKFN1",0,0.01,-0.01,"ANKFN1",592
"KCNH6",0,0.01,-0.01,"KCNH6",593
"CACNG4",0,0.01,-0.01,"CACNG4",594
"ST8SIA5",0,0.01,-0.01,"ST8SIA5",595
"MAPK4",0,0.01,-0.01,"MAPK4",596
"ST8SIA3",0,0.01,-0.01,"ST8SIA3",597
"RP11.314N13.10",0,0.01,-0.01,"RP11.314N13.10",598
"ADRA1D",0,0.01,-0.01,"ADRA1D",599
"BANF2",0,0.01,-0.01,"BANF2",600
"GGTLC1",0,0.01,-0.01,"GGTLC1",601
"ARHGAP40",0,0.01,-0.01,"ARHGAP40",602
"KCNS1",0,0.01,-0.01,"KCNS1",603
"MATN4",0,0.01,-0.01,"MATN4",604
"CDH22",0,0.01,-0.01,"CDH22",605
"RTEL1",0,0.01,-0.01,"RTEL1",606
"MISP",0,0.01,-0.01,"MISP",607
"DAND5",0,0.01,-0.01,"DAND5",608
"NCAN",0,0.01,-0.01,"NCAN",609
"ZNF729",0,0.01,-0.01,"ZNF729",610
"CBLC",0,0.01,-0.01,"CBLC",611
"KLK10",0,0.01,-0.01,"KLK10",612
"SCARF2",0,0.01,-0.01,"SCARF2",613
"RIMBP3C",0,0.01,-0.01,"RIMBP3C",614
"CABP7",0,0.01,-0.01,"CABP7",615
"SLC5A1",0,0.01,-0.01,"SLC5A1",616
"AP000275.65",0,0.01,-0.01,"AP000275.65",617
"SIM2",0,0.01,-0.01,"SIM2",618
"RIPPLY3",0,0.01,-0.01,"RIPPLY3",619
"RIPK4",0,0.01,-0.01,"RIPK4",620
"PIAS3",1.15,1.16,-0.01,"PIAS3",621
"KIFAP3",1.82,1.83,-0.01,"KIFAP3",622
"LANCL1",1.31,1.32,-0.01,"LANCL1",623
"GPR63",0.13,0.14,-0.01,"GPR63",624
"SPIN1",1.6,1.61,-0.01,"SPIN1",625
"OTUB2",0.54,0.55,-0.01,"OTUB2",626
"UBOX5",0.72,0.73,-0.01,"UBOX5",627
"DHX35",0.71,0.72,-0.01,"DHX35",628
"ZNF317",1.36,1.37,-0.01,"ZNF317",629
"CAPN2",3.82,3.83,-0.0100000000000002,"CAPN2",630
"ASXL2",3.3,3.31,-0.0100000000000002,"ASXL2",631
"PPP1R7",3.71,3.72,-0.0100000000000002,"PPP1R7",632
"ADD1",2.94,2.95,-0.0100000000000002,"ADD1",633
"EIF4H",3.94,3.95,-0.0100000000000002,"EIF4H",634
"CPSF7",2.09,2.1,-0.0100000000000002,"CPSF7",635
"ACTR10",2.84,2.85,-0.0100000000000002,"ACTR10",636
"SLC39A6",2.13,2.14,-0.0100000000000002,"SLC39A6",637
"VPS4B",3.34,3.35,-0.0100000000000002,"VPS4B",638
"IQGAP1",4.79,4.81,-0.0199999999999996,"IQGAP1",639
"GTSF1L",0.16,0.18,-0.02,"GTSF1L",640
"GARNL3",0.04,0.06,-0.02,"GARNL3",641
"KCNH4",0.01,0.03,-0.02,"KCNH4",642
"CALML6",0,0.02,-0.02,"CALML6",643
"C1orf158",0,0.02,-0.02,"C1orf158",644
"HNRNPCL1",0,0.02,-0.02,"HNRNPCL1",645
"HSPB7",0,0.02,-0.02,"HSPB7",646
"PADI1",0,0.02,-0.02,"PADI1",647
"IL22RA1",0,0.02,-0.02,"IL22RA1",648
"SLC30A2",0,0.02,-0.02,"SLC30A2",649
"SPOCD1",0,0.02,-0.02,"SPOCD1",650
"DCDC2B",0,0.02,-0.02,"DCDC2B",651
"FNDC5",0,0.02,-0.02,"FNDC5",652
"HPCA",0,0.02,-0.02,"HPCA",653
"EDN2",0,0.02,-0.02,"EDN2",654
"GUCA2A",0,0.02,-0.02,"GUCA2A",655
"CYP4B1",0,0.02,-0.02,"CYP4B1",656
"LDLRAD1",0,0.02,-0.02,"LDLRAD1",657
"FAM151A",0,0.02,-0.02,"FAM151A",658
"PRKAA2",0,0.02,-0.02,"PRKAA2",659
"HFM1",0,0.02,-0.02,"HFM1",660
"ABCA4",0,0.02,-0.02,"ABCA4",661
"GNAT2",0,0.02,-0.02,"GNAT2",662
"GSTM1",0,0.02,-0.02,"GSTM1",663
"HIST2H3C",0,0.02,-0.02,"HIST2H3C",664
"CRCT1",0,0.02,-0.02,"CRCT1",665
"C1orf226",0,0.02,-0.02,"C1orf226",666
"LMX1A",0,0.02,-0.02,"LMX1A",667
"SEC16B",0,0.02,-0.02,"SEC16B",668
"CTSE",0,0.02,-0.02,"CTSE",669
"PRSS38",0,0.02,-0.02,"PRSS38",670
"ALK",0,0.02,-0.02,"ALK",671
"TACR1",0,0.02,-0.02,"TACR1",672
"RNF103.CHMP3",0,0.02,-0.02,"RNF103.CHMP3",673
"VWA3B",0,0.02,-0.02,"VWA3B",674
"ST6GAL2",0,0.02,-0.02,"ST6GAL2",675
"CFAP221",0,0.02,-0.02,"CFAP221",676
"RAB6C",0.02,0.04,-0.02,"RAB6C",677
"SP5",0,0.02,-0.02,"SP5",678
"HOXD10",0,0.02,-0.02,"HOXD10",679
"NEUROD1",0,0.02,-0.02,"NEUROD1",680
"TUBA4B",0,0.02,-0.02,"TUBA4B",681
"UGT1A8",0,0.02,-0.02,"UGT1A8",682
"C2orf54",0,0.02,-0.02,"C2orf54",683
"GRM7",0,0.02,-0.02,"GRM7",684
"TRIM71",0,0.02,-0.02,"TRIM71",685
"SCN5A",0,0.02,-0.02,"SCN5A",686
"HHATL",0,0.02,-0.02,"HHATL",687
"PDZRN3",0,0.02,-0.02,"PDZRN3",688
"CNTN3",0,0.02,-0.02,"CNTN3",689
"H1FOO",0,0.02,-0.02,"H1FOO",690
"ESYT3",0,0.02,-0.02,"ESYT3",691
"ZIC4",0,0.02,-0.02,"ZIC4",692
"FGFBP1",0,0.02,-0.02,"FGFBP1",693
"PCDH7",0,0.02,-0.02,"PCDH7",694
"GABRB1",0,0.02,-0.02,"GABRB1",695
"PDCL2",0,0.02,-0.02,"PDCL2",696
"STPG2",0,0.02,-0.02,"STPG2",697
"EGF",0,0.02,-0.02,"EGF",698
"TRAM1L1",0,0.02,-0.02,"TRAM1L1",699
"NDST3",0,0.02,-0.02,"NDST3",700
"TLL1",0,0.02,-0.02,"TLL1",701
"TRIML2",0,0.02,-0.02,"TRIML2",702
"KCNN2",0,0.02,-0.02,"KCNN2",703
"FAM170A",0,0.02,-0.02,"FAM170A",704
"SLC27A6",0,0.02,-0.02,"SLC27A6",705
"PCDHB16",0,0.02,-0.02,"PCDHB16",706
"PCDHGA11",0,0.02,-0.02,"PCDHGA11",707
"FBLL1",0,0.02,-0.02,"FBLL1",708
"EFCAB9",0,0.02,-0.02,"EFCAB9",709
"HMP19",0,0.02,-0.02,"HMP19",710
"PFN3",0,0.02,-0.02,"PFN3",711
"SCGN",0,0.02,-0.02,"SCGN",712
"CYP21A2",0,0.02,-0.02,"CYP21A2",713
"PNPLA1",0,0.02,-0.02,"PNPLA1",714
"LRFN2",0,0.02,-0.02,"LRFN2",715
"TDRD6",0,0.02,-0.02,"TDRD6",716
"ANKRD66",0,0.02,-0.02,"ANKRD66",717
"RIPPLY2",0,0.02,-0.02,"RIPPLY2",718
"SLC2A12",0,0.02,-0.02,"SLC2A12",719
"IL20RA",0,0.02,-0.02,"IL20RA",720
"RP3.468K18.7",0,0.02,-0.02,"RP3.468K18.7",721
"RAET1L",0,0.02,-0.02,"RAET1L",722
"ULBP3",0.02,0.04,-0.02,"ULBP3",723
"UNC93A",0,0.02,-0.02,"UNC93A",724
"TCP10",0,0.02,-0.02,"TCP10",725
"FRMD1",0,0.02,-0.02,"FRMD1",726
"DACT2",0,0.02,-0.02,"DACT2",727
"RSPH10B",0,0.02,-0.02,"RSPH10B",728
"EVX1",0,0.02,-0.02,"EVX1",729
"FZD9",0,0.02,-0.02,"FZD9",730
"STEAP2",0,0.02,-0.02,"STEAP2",731
"DLX6",0,0.02,-0.02,"DLX6",732
"DLX5",0,0.02,-0.02,"DLX5",733
"BHLHA15",0,0.02,-0.02,"BHLHA15",734
"COL26A1",0,0.02,-0.02,"COL26A1",735
"GPR37",0,0.02,-0.02,"GPR37",736
"PRRT4",0,0.02,-0.02,"PRRT4",737
"SSMEM1",0,0.02,-0.02,"SSMEM1",738
"CPA4",0,0.02,-0.02,"CPA4",739
"TAS2R5",0,0.02,-0.02,"TAS2R5",740
"PRSS37",0,0.02,-0.02,"PRSS37",741
"CRYGN",0,0.02,-0.02,"CRYGN",742
"ERAS",0,0.02,-0.02,"ERAS",743
"NXF3",0,0.02,-0.02,"NXF3",744
"CLDN2",0,0.02,-0.02,"CLDN2",745
"GRIA3",0,0.02,-0.02,"GRIA3",746
"FATE1",0,0.02,-0.02,"FATE1",747
"MAGEA12",0,0.02,-0.02,"MAGEA12",748
"TEX28",0,0.02,-0.02,"TEX28",749
"CTAG1A",0,0.02,-0.02,"CTAG1A",750
"C8orf48",0,0.02,-0.02,"C8orf48",751
"C8orf86",0,0.02,-0.02,"C8orf86",752
"COLEC10",0,0.02,-0.02,"COLEC10",753
"HAS2",0,0.02,-0.02,"HAS2",754
"WISP1",0,0.02,-0.02,"WISP1",755
"MAPK15",0,0.02,-0.02,"MAPK15",756
"SPINK4",0,0.02,-0.02,"SPINK4",757
"RP11.613M10.9",0,0.02,-0.02,"RP11.613M10.9",758
"TMEM252",0,0.02,-0.02,"TMEM252",759
"FRRS1L",0,0.02,-0.02,"FRRS1L",760
"C9orf152",0,0.02,-0.02,"C9orf152",761
"MUC6",0,0.02,-0.02,"MUC6",762
"ZNF214",0,0.02,-0.02,"ZNF214",763
"CALCB",0,0.02,-0.02,"CALCB",764
"MRGPRX2",0,0.02,-0.02,"MRGPRX2",765
"CSRP3",0,0.02,-0.02,"CSRP3",766
"C11orf91",0,0.02,-0.02,"C11orf91",767
"OR10Q1",0,0.02,-0.02,"OR10Q1",768
"PGA3",0,0.02,-0.02,"PGA3",769
"LRRC10B",0,0.02,-0.02,"LRRC10B",770
"SCGB2A1",0,0.02,-0.02,"SCGB2A1",771
"FOLR1",0,0.02,-0.02,"FOLR1",772
"MMP8",0,0.02,-0.02,"MMP8",773
"MMP3",0,0.02,-0.02,"MMP3",774
"SLN",0,0.02,-0.02,"SLN",775
"PRR26",0,0.02,-0.02,"PRR26",776
"ZNF488",0,0.02,-0.02,"ZNF488",777
"FAM25G",0,0.02,-0.02,"FAM25G",778
"TMEM26",0,0.02,-0.02,"TMEM26",779
"NEUROG3",0,0.02,-0.02,"NEUROG3",780
"NODAL",0,0.02,-0.02,"NODAL",781
"AGAP5",0,0.02,-0.02,"AGAP5",782
"DYDC2",0,0.02,-0.02,"DYDC2",783
"SH2D4B",0,0.02,-0.02,"SH2D4B",784
"CRTAC1",0,0.02,-0.02,"CRTAC1",785
"LOXL4",0,0.02,-0.02,"LOXL4",786
"CPN1",0,0.02,-0.02,"CPN1",787
"RP11.411B6.6",0,0.02,-0.02,"RP11.411B6.6",788
"CALHM1",0,0.02,-0.02,"CALHM1",789
"CFAP43",0,0.02,-0.02,"CFAP43",790
"TDRD1",0,0.02,-0.02,"TDRD1",791
"FAM196A",0,0.02,-0.02,"FAM196A",792
"JAKMIP3",0,0.02,-0.02,"JAKMIP3",793
"KCNA1",0,0.02,-0.02,"KCNA1",794
"ANO2",0,0.02,-0.02,"ANO2",795
"SMCO3",0,0.02,-0.02,"SMCO3",796
"SYT10",0,0.02,-0.02,"SYT10",797
"C12orf54",0,0.02,-0.02,"C12orf54",798
"TMEM132B",0,0.02,-0.02,"TMEM132B",799
"GJB6",0,0.02,-0.02,"GJB6",800
"SGCG",0,0.02,-0.02,"SGCG",801
"MEDAG",0,0.02,-0.02,"MEDAG",802
"PCDH8",0,0.02,-0.02,"PCDH8",803
"SOX21",0,0.02,-0.02,"SOX21",804
"DZIP1",0,0.02,-0.02,"DZIP1",805
"HEATR4",0,0.02,-0.02,"HEATR4",806
"SYNDIG1L",0,0.02,-0.02,"SYNDIG1L",807
"C14orf178",0,0.02,-0.02,"C14orf178",808
"PTPN21",0,0.02,-0.02,"PTPN21",809
"GOLGA6L1",0,0.02,-0.02,"GOLGA6L1",810
"OCA2",0,0.02,-0.02,"OCA2",811
"EXD1",0,0.02,-0.02,"EXD1",812
"SLC24A5",0,0.02,-0.02,"SLC24A5",813
"GCNT3",0,0.02,-0.02,"GCNT3",814
"AC069368.3",0,0.02,-0.02,"AC069368.3",815
"CILP",0,0.02,-0.02,"CILP",816
"BNC1",0,0.02,-0.02,"BNC1",817
"TTLL13P",0,0.02,-0.02,"TTLL13P",818
"SLC5A11",0,0.02,-0.02,"SLC5A11",819
"NPIPB9",0,0.02,-0.02,"NPIPB9",820
"RP11.467J12.4",0,0.02,-0.02,"RP11.467J12.4",821
"DRC7",0,0.02,-0.02,"DRC7",822
"RP11.77K12.1",0,0.02,-0.02,"RP11.77K12.1",823
"NECAB2",0,0.02,-0.02,"NECAB2",824
"YBX2",0,0.02,-0.02,"YBX2",825
"EFNB3",0,0.02,-0.02,"EFNB3",826
"CFAP52",0,0.02,-0.02,"CFAP52",827
"SLC35G3",0,0.02,-0.02,"SLC35G3",828
"TBC1D3I",0,0.02,-0.02,"TBC1D3I",829
"STAC2",0,0.02,-0.02,"STAC2",830
"KRT27",0,0.02,-0.02,"KRT27",831
"KRT20",0,0.02,-0.02,"KRT20",832
"KRT36",0,0.02,-0.02,"KRT36",833
"HSPB9",0,0.02,-0.02,"HSPB9",834
"RUNDC3A",0,0.02,-0.02,"RUNDC3A",835
"FAM171A2",0,0.02,-0.02,"FAM171A2",836
"IGF2BP1",0,0.02,-0.02,"IGF2BP1",837
"CTD.2200P10.1",0,0.02,-0.02,"CTD.2200P10.1",838
"PPM1E",0,0.02,-0.02,"PPM1E",839
"CD300LD",0,0.02,-0.02,"CD300LD",840
"FADS6",0,0.02,-0.02,"FADS6",841
"TEX19",0,0.02,-0.02,"TEX19",842
"RP11.729L2.2",0,0.02,-0.02,"RP11.729L2.2",843
"CPLX4",0,0.02,-0.02,"CPLX4",844
"MYLK2",0,0.02,-0.02,"MYLK2",845
"EFCAB8",0,0.02,-0.02,"EFCAB8",846
"BPIFB1",0,0.02,-0.02,"BPIFB1",847
"BPI",0,0.02,-0.02,"BPI",848
"JPH2",0,0.02,-0.02,"JPH2",849
"CBLN4",0,0.02,-0.02,"CBLN4",850
"RAX2",0,0.02,-0.02,"RAX2",851
"LRRC8E",0,0.02,-0.02,"LRRC8E",852
"CTD.2369P2.12",0,0.02,-0.02,"CTD.2369P2.12",853
"ZNF625.ZNF20",0,0.02,-0.02,"ZNF625.ZNF20",854
"PALM3",0,0.02,-0.02,"PALM3",855
"NWD1",0,0.02,-0.02,"NWD1",856
"B3GNT3",0,0.02,-0.02,"B3GNT3",857
"FAM187B",0,0.02,-0.02,"FAM187B",858
"IFNL2",0,0.02,-0.02,"IFNL2",859
"ERICH4",0,0.02,-0.02,"ERICH4",860
"APOC4.APOC2",0,0.02,-0.02,"APOC4.APOC2",861
"KLC3",0,0.02,-0.02,"KLC3",862
"PNMAL1",0,0.02,-0.02,"PNMAL1",863
"SLC8A2",0,0.02,-0.02,"SLC8A2",864
"TNNI3",0,0.02,-0.02,"TNNI3",865
"DNAAF3",0,0.02,-0.02,"DNAAF3",866
"AC003002.6",0,0.02,-0.02,"AC003002.6",867
"ZSCAN1",0,0.02,-0.02,"ZSCAN1",868
"CRYBB2",0,0.02,-0.02,"CRYBB2",869
"MYO18B",0,0.02,-0.02,"MYO18B",870
"HORMAD2",0,0.02,-0.02,"HORMAD2",871
"SLC5A4",0,0.02,-0.02,"SLC5A4",872
"FAM83F",0,0.02,-0.02,"FAM83F",873
"WNT7B",0,0.02,-0.02,"WNT7B",874
"MAPK8IP2",0,0.02,-0.02,"MAPK8IP2",875
"AP000295.9",0,0.02,-0.02,"AP000295.9",876
"KRTAP12.3",0,0.02,-0.02,"KRTAP12.3",877
"KIAA1614",0.08,0.1,-0.02,"KIAA1614",878
"TEX29",0.03,0.05,-0.02,"TEX29",879
"ATCAY",0.05,0.07,-0.02,"ATCAY",880
"FCHSD1",1.31,1.33,-0.02,"FCHSD1",881
"SLC35A1",1.48,1.5,-0.02,"SLC35A1",882
"PCMT1",3.79,3.81,-0.02,"PCMT1",883
"COPS6",3.76,3.78,-0.02,"COPS6",884
"PSMC2",3.34,3.36,-0.02,"PSMC2",885
"DUSP16",2.9,2.92,-0.02,"DUSP16",886
"PITPNM2",0.65,0.67,-0.02,"PITPNM2",887
"MBIP",1.71,1.73,-0.02,"MBIP",888
"NPTN",2.21,2.23,-0.02,"NPTN",889
"EDC3",1.02,1.04,-0.02,"EDC3",890
"CALCOCO2",3.34,3.36,-0.02,"CALCOCO2",891
"TMEM50A",4.81,4.83,-0.0200000000000005,"TMEM50A",892
"EID1",5.18,5.2,-0.0200000000000005,"EID1",893
"SRRM1",5.15,5.18,-0.0299999999999994,"SRRM1",894
"HNRNPU",5.49,5.52,-0.0299999999999994,"HNRNPU",895
"IK",4.49,4.52,-0.0299999999999994,"IK",896
"MRPL9",3.08,3.11,-0.0299999999999998,"MRPL9",897
"RSBN1L",3.93,3.96,-0.0299999999999998,"RSBN1L",898
"ZNF195",1.62,1.65,-0.0299999999999998,"ZNF195",899
"ANAPC15",2.56,2.59,-0.0299999999999998,"ANAPC15",900
"PPP2R1B",1.62,1.65,-0.0299999999999998,"PPP2R1B",901
"CDC123",3.04,3.07,-0.0299999999999998,"CDC123",902
"RPP30",2.24,2.27,-0.0299999999999998,"RPP30",903
"CHMP4A",3.62,3.65,-0.0299999999999998,"CHMP4A",904
"SF3B3",2.7,2.73,-0.0299999999999998,"SF3B3",905
"ASNA1",3.2,3.23,-0.0299999999999998,"ASNA1",906
"TMEM240",0,0.03,-0.03,"TMEM240",907
"PRAMEF19",0,0.03,-0.03,"PRAMEF19",908
"KCNQ4",0,0.03,-0.03,"KCNQ4",909
"DMBX1",0,0.03,-0.03,"DMBX1",910
"CA14",0,0.03,-0.03,"CA14",911
"AL513523.2",0,0.03,-0.03,"AL513523.2",912
"PKLR",0,0.03,-0.03,"PKLR",913
"ETV3L",0,0.03,-0.03,"ETV3L",914
"SPTA1",0,0.03,-0.03,"SPTA1",915
"RP11.574F21.3",0,0.03,-0.03,"RP11.574F21.3",916
"TEX35",0,0.03,-0.03,"TEX35",917
"LEFTY1",0,0.03,-0.03,"LEFTY1",918
"GCKR",0,0.03,-0.03,"GCKR",919
"XDH",0,0.03,-0.03,"XDH",920
"SRD5A2",0,0.03,-0.03,"SRD5A2",921
"NRXN1",0,0.03,-0.03,"NRXN1",922
"ATP6V1B1",0,0.03,-0.03,"ATP6V1B1",923
"AC007040.11",0,0.03,-0.03,"AC007040.11",924
"CYP27C1",0,0.03,-0.03,"CYP27C1",925
"PTPRN",0,0.03,-0.03,"PTPRN",926
"CCDC140",0,0.03,-0.03,"CCDC140",927
"CIDEC",0,0.03,-0.03,"CIDEC",928
"PLXNB1",0.15,0.18,-0.03,"PLXNB1",929
"IQCF3",0,0.03,-0.03,"IQCF3",930
"RP5.966M1.6",0.03,0.06,-0.03,"RP5.966M1.6",931
"RP11.894J14.5",0,0.03,-0.03,"RP11.894J14.5",932
"FAM19A4",0,0.03,-0.03,"FAM19A4",933
"GABRR3",0,0.03,-0.03,"GABRR3",934
"ABI3BP",0,0.03,-0.03,"ABI3BP",935
"PQLC2L",0,0.03,-0.03,"PQLC2L",936
"LRRIQ4",0,0.03,-0.03,"LRRIQ4",937
"SLC7A14",0,0.03,-0.03,"SLC7A14",938
"LGI2",0,0.03,-0.03,"LGI2",939
"DCHS2",0,0.03,-0.03,"DCHS2",940
"AADAT",0,0.03,-0.03,"AADAT",941
"LIX1",0,0.03,-0.03,"LIX1",942
"SOWAHA",0,0.03,-0.03,"SOWAHA",943
"PCDHB14",0,0.03,-0.03,"PCDHB14",944
"PCDHGA8",0,0.03,-0.03,"PCDHGA8",945
"SPINK9",0,0.03,-0.03,"SPINK9",946
"SH3TC2",0,0.03,-0.03,"SH3TC2",947
"KIF4B",0,0.03,-0.03,"KIF4B",948
"HAVCR1",0,0.03,-0.03,"HAVCR1",949
"GRM6",0,0.03,-0.03,"GRM6",950
"MEP1A",0,0.03,-0.03,"MEP1A",951
"FAM26E",0,0.03,-0.03,"FAM26E",952
"RAET1G",0,0.03,-0.03,"RAET1G",953
"T",0,0.03,-0.03,"T",954
"GLI3",0,0.03,-0.03,"GLI3",955
"GATSL2",0,0.03,-0.03,"GATSL2",956
"SEMA3A",0,0.03,-0.03,"SEMA3A",957
"CYP3A43",0,0.03,-0.03,"CYP3A43",958
"MYL10",0,0.03,-0.03,"MYL10",959
"RELN",0,0.03,-0.03,"RELN",960
"RNF148",0,0.03,-0.03,"RNF148",961
"TSGA13",0,0.03,-0.03,"TSGA13",962
"AKR1D1",0,0.03,-0.03,"AKR1D1",963
"KEL",0,0.03,-0.03,"KEL",964
"C7orf33",0,0.03,-0.03,"C7orf33",965
"SSPO",0,0.03,-0.03,"SSPO",966
"NLGN4X",0,0.03,-0.03,"NLGN4X",967
"ASB12",0,0.03,-0.03,"ASB12",968
"TMEM31",0,0.03,-0.03,"TMEM31",969
"CCDC160",0,0.03,-0.03,"CCDC160",970
"RGS20",0,0.03,-0.03,"RGS20",971
"JPH1",0,0.03,-0.03,"JPH1",972
"NECAB1",0,0.03,-0.03,"NECAB1",973
"ABRA",0,0.03,-0.03,"ABRA",974
"COL22A1",0,0.03,-0.03,"COL22A1",975
"PSCA",0,0.03,-0.03,"PSCA",976
"INSL4",0,0.03,-0.03,"INSL4",977
"IFNB1",0,0.03,-0.03,"IFNB1",978
"IFNW1",0,0.03,-0.03,"IFNW1",979
"TRPM3",0,0.03,-0.03,"TRPM3",980
"MSANTD3.TMEFF1",0,0.03,-0.03,"MSANTD3.TMEFF1",981
"LHX2",0,0.03,-0.03,"LHX2",982
"LCN10",0,0.03,-0.03,"LCN10",983
"ENTPD8",0,0.03,-0.03,"ENTPD8",984
"SCGB1C1",0,0.03,-0.03,"SCGB1C1",985
"SYT8",0,0.03,-0.03,"SYT8",986
"FIBIN",0,0.03,-0.03,"FIBIN",987
"MS4A6E",0,0.03,-0.03,"MS4A6E",988
"GDPD4",0,0.03,-0.03,"GDPD4",989
"ANKK1",0,0.03,-0.03,"ANKK1",990
"FXYD6.FXYD2",0,0.03,-0.03,"FXYD6.FXYD2",991
"SCN3B",0,0.03,-0.03,"SCN3B",992
"HEPN1",0,0.03,-0.03,"HEPN1",993
"PATE2",0,0.03,-0.03,"PATE2",994
"DDX25",0,0.03,-0.03,"DDX25",995
"KCNJ1",0,0.03,-0.03,"KCNJ1",996
"GRID1",0,0.03,-0.03,"GRID1",997
"HOGA1",0,0.03,-0.03,"HOGA1",998
"NKX2.3",0,0.03,-0.03,"NKX2.3",999
"COL17A1",0,0.03,-0.03,"COL17A1",1000
"KCNA5",0,0.03,-0.03,"KCNA5",1001
